,license_config,step,warm_label,metric,count,mean,std,min,max
0,duolingo_p_2,0,ciepły start,time_s,36,1.681624846499795,1.7585822057130738,0.1824530529993353,7.988557161006611
1,duolingo_p_2,0,ciepły start,total_cost,36,46.666666666666664,28.64661535729084,14.0,109.0
2,duolingo_p_2,0,ciepły start,cost_per_node,36,0.4949652777777777,0.10561067574515942,0.35,0.68125
3,duolingo_p_2,0,zimny start,time_s,32,0.1304986402187751,0.40715800287563597,0.0003719730011653155,2.0187917340081185
4,duolingo_p_2,0,zimny start,total_cost,32,52.28125,33.837595406636474,14.0,144.0
5,duolingo_p_2,0,zimny start,cost_per_node,32,0.580078125,0.16152341083565525,0.35,0.925
6,duolingo_p_2,1,ciepły start,time_s,36,1.549371390137013,1.8016557759334666,0.1993874289910309,9.366658434999408
7,duolingo_p_2,1,ciepły start,total_cost,36,46.888888888888886,28.721100036412032,14.0,110.0
8,duolingo_p_2,1,ciepły start,cost_per_node,36,0.49102839928023534,0.1081615863896727,0.3414634146341463,0.6832298136645962
9,duolingo_p_2,1,zimny start,time_s,32,0.20498658856467955,0.5355467860676129,0.0003770820039790123,1.7211108549963683
10,duolingo_p_2,1,zimny start,total_cost,32,54.0,33.9990512201586,14.0,146.0
11,duolingo_p_2,1,zimny start,cost_per_node,32,0.5965711330681285,0.17092449699800333,0.3414634146341463,0.906832298136646
12,duolingo_p_2,2,ciepły start,time_s,36,1.6815358633603965,1.7613172347360715,0.1791567009931896,8.413976101001026
13,duolingo_p_2,2,ciepły start,total_cost,36,46.388888888888886,28.533967505191097,14.0,110.0
14,duolingo_p_2,2,ciepły start,cost_per_node,36,0.4838767830205716,0.10468006852958282,0.3414634146341463,0.6832298136645962
15,duolingo_p_2,2,zimny start,time_s,32,0.17258377203006603,0.4589099556451516,0.000393344002077356,1.5650296009989688
16,duolingo_p_2,2,zimny start,total_cost,32,55.15625,36.475452969837654,14.0,153.0
17,duolingo_p_2,2,zimny start,cost_per_node,32,0.6026025915452391,0.18054848088506797,0.3414634146341463,0.9506172839506172
18,duolingo_p_2,3,ciepły start,time_s,36,1.6865491400842276,1.8317236375039794,0.16446802800055593,8.556134323007427
19,duolingo_p_2,3,ciepły start,total_cost,36,46.666666666666664,28.866193771558155,14.0,111.0
20,duolingo_p_2,3,ciepły start,cost_per_node,36,0.4905713497601581,0.10552456500705143,0.35,0.6894409937888198
21,duolingo_p_2,3,zimny start,time_s,32,0.15784886962546804,0.4434458036886606,0.0002987400075653568,1.8941570930037408
22,duolingo_p_2,3,zimny start,total_cost,32,53.46875,33.68447941153027,14.0,144.0
23,duolingo_p_2,3,zimny start,cost_per_node,32,0.5947967587800016,0.17270227575726807,0.35,0.9506172839506172
24,duolingo_p_2,4,ciepły start,time_s,36,1.6954596647491498,1.7883056577957057,0.17786747300124262,8.211928913995507
25,duolingo_p_2,4,ciepły start,total_cost,36,46.638888888888886,28.189311832453477,15.0,110.0
26,duolingo_p_2,4,ciepły start,cost_per_node,36,0.4906513969994381,0.10073620918800204,0.3658536585365853,0.6918238993710691
27,duolingo_p_2,4,zimny start,time_s,32,0.1232839337490077,0.34698517543358176,0.0003847929910989478,1.5247282980126329
28,duolingo_p_2,4,zimny start,total_cost,32,54.5,34.87581655883,14.0,147.0
29,duolingo_p_2,4,zimny start,cost_per_node,32,0.5994057608362178,0.16943746133172838,0.3414634146341463,0.9245283018867924
30,duolingo_p_2,5,ciepły start,time_s,36,1.691660361526576,1.910187417199126,0.15551139299350325,8.800342292001005
31,duolingo_p_2,5,ciepły start,total_cost,36,46.5,28.030085877244726,15.0,110.0
32,duolingo_p_2,5,ciepły start,cost_per_node,36,0.4896383916087006,0.10091162588672682,0.3658536585365853,0.6918238993710691
33,duolingo_p_2,5,zimny start,time_s,32,0.11443283565540696,0.3195198985095215,0.0003493950061965734,1.3302071610087296
34,duolingo_p_2,5,zimny start,total_cost,32,53.59375,33.50383644378078,14.0,142.0
35,duolingo_p_2,5,zimny start,cost_per_node,32,0.5921915213648992,0.16272298067158927,0.3414634146341463,0.926829268292683
36,duolingo_p_2,6,ciepły start,time_s,36,1.54637299238958,1.6693695473523014,0.15354201600712258,8.074239107008907
37,duolingo_p_2,6,ciepły start,total_cost,36,46.416666666666664,27.90634848406874,15.0,110.0
38,duolingo_p_2,6,ciepły start,cost_per_node,36,0.4891101004534387,0.10065368473718242,0.3647798742138364,0.6918238993710691
39,duolingo_p_2,6,zimny start,time_s,32,0.12191302156361417,0.35555491049721333,0.000344061991199851,1.6409163549978985
40,duolingo_p_2,6,zimny start,total_cost,32,53.21875,33.53547411612885,14.0,144.0
41,duolingo_p_2,6,zimny start,cost_per_node,32,0.5864395492094334,0.15624159869449417,0.3414634146341463,0.9056603773584906
42,duolingo_p_2,7,ciepły start,time_s,36,1.6707342310000968,1.8730782209765957,0.16321069998957682,8.691024600993842
43,duolingo_p_2,7,ciepły start,total_cost,36,46.30555555555556,27.893490735238306,15.0,110.0
44,duolingo_p_2,7,ciepły start,cost_per_node,36,0.4877444342810537,0.10182060567078739,0.3584905660377358,0.6918238993710691
45,duolingo_p_2,7,zimny start,time_s,32,0.11916101215729213,0.3422622556365774,0.0003217829944333061,1.5030930250068195
46,duolingo_p_2,7,zimny start,total_cost,32,54.3125,34.53977370716165,14.0,143.0
47,duolingo_p_2,7,zimny start,cost_per_node,32,0.5989531845659127,0.17132977671816316,0.3414634146341463,0.926829268292683
48,duolingo_p_2,8,ciepły start,time_s,36,1.695613139918957,2.0399387554862773,0.2339907029963797,10.459643048001452
49,duolingo_p_2,8,ciepły start,total_cost,36,46.19444444444444,27.878121933510556,15.0,110.0
50,duolingo_p_2,8,ciepły start,cost_per_node,36,0.4865409246917998,0.10211832510149008,0.3584905660377358,0.6918238993710691
51,duolingo_p_2,8,zimny start,time_s,32,0.11282748993653513,0.31236597078431155,0.0003539649915182963,1.2375181809911735
52,duolingo_p_2,8,zimny start,total_cost,32,54.53125,35.76895786536412,14.0,150.0
53,duolingo_p_2,8,zimny start,cost_per_node,32,0.5971607033287314,0.1687100846986377,0.3414634146341463,0.951219512195122
54,duolingo_p_2,9,ciepły start,time_s,36,1.6752605076120137,1.915065120360052,0.13429826700303238,9.289822159000323
55,duolingo_p_2,9,ciepły start,total_cost,36,46.19444444444444,27.77338854211187,15.0,110.0
56,duolingo_p_2,9,ciepły start,cost_per_node,36,0.48570536171376727,0.10152634410820793,0.3522012578616352,0.6918238993710691
57,duolingo_p_2,9,zimny start,time_s,32,0.12203744096859737,0.3471270841863255,0.0003342080017318949,1.4629529179946985
58,duolingo_p_2,9,zimny start,total_cost,32,55.4375,35.22365178628261,14.0,148.0
59,duolingo_p_2,9,zimny start,cost_per_node,32,0.6116277697074538,0.18689165603959854,0.3414634146341463,0.9634146341463414
60,duolingo_p_2,10,ciepły start,time_s,36,1.603385730583088,1.717396133490667,0.17348986001161393,8.217102816997794
61,duolingo_p_2,10,ciepły start,total_cost,36,46.52777777777778,27.30932453117811,15.0,110.0
62,duolingo_p_2,10,ciepły start,cost_per_node,36,0.4893843007293126,0.100781402620467,0.3522012578616352,0.6918238993710691
63,duolingo_p_2,10,zimny start,time_s,32,0.14861783406195173,0.4035691217343406,0.0003129959950456396,1.581479851010954
64,duolingo_p_2,10,zimny start,total_cost,32,54.875,34.1077514602974,15.0,142.0
65,duolingo_p_2,10,zimny start,cost_per_node,32,0.602205424485398,0.16283720451526265,0.3571428571428571,0.9047619047619048
66,duolingo_p_2,11,ciepły start,time_s,36,1.70126573338833,1.9077609911714088,0.1819553350069328,8.816675710986601
67,duolingo_p_2,11,ciepły start,total_cost,36,46.77777777777778,28.215609774035276,14.0,113.0
68,duolingo_p_2,11,ciepły start,cost_per_node,36,0.4869907211174344,0.1043869095639403,0.3414634146341463,0.6975308641975309
69,duolingo_p_2,11,zimny start,time_s,32,0.11457333634461975,0.2945597121763542,0.0003231699956813827,0.9924566759873414
70,duolingo_p_2,11,zimny start,total_cost,32,54.625,33.62482761677842,14.0,138.0
71,duolingo_p_2,11,zimny start,cost_per_node,32,0.5964074643881166,0.15834147836194792,0.3414634146341463,0.9302325581395348
72,duolingo_p_2,12,ciepły start,time_s,36,1.648006107305668,1.8521438887230668,0.1916162700072164,9.005529242000193
73,duolingo_p_2,12,ciepły start,total_cost,36,46.75,28.08291295432153,14.0,113.0
74,duolingo_p_2,12,ciepły start,cost_per_node,36,0.4871401861048255,0.1033098896090297,0.3414634146341463,0.6975308641975309
75,duolingo_p_2,12,zimny start,time_s,32,0.09560670309338093,0.24318540752599016,0.0004149960004724562,0.8416338340030052
76,duolingo_p_2,12,zimny start,total_cost,32,54.59375,34.04821948355009,14.0,150.0
77,duolingo_p_2,12,zimny start,cost_per_node,32,0.5958082354479894,0.16419589087860315,0.3414634146341463,0.925925925925926
78,duolingo_p_2,13,ciepły start,time_s,36,1.617982076082828,1.737281788588297,0.2147733040037565,8.761033685004804
79,duolingo_p_2,13,ciepły start,total_cost,36,46.916666666666664,27.84279850466595,15.0,113.0
80,duolingo_p_2,13,ciepły start,cost_per_node,36,0.4884936815187781,0.1016759245808969,0.35,0.6975308641975309
81,duolingo_p_2,13,zimny start,time_s,32,0.09934913006236457,0.2913481269866349,0.0004158719966653734,1.4245166929904372
82,duolingo_p_2,13,zimny start,total_cost,32,55.0,34.16374233485818,15.0,152.0
83,duolingo_p_2,13,zimny start,cost_per_node,32,0.5995627498870499,0.16298534543313065,0.3571428571428571,0.9382716049382716
84,duolingo_p_2,14,ciepły start,time_s,36,1.724186238695337,1.8919471508592096,0.2048863450036152,8.954173140999046
85,duolingo_p_2,14,ciepły start,total_cost,36,46.80555555555556,27.86377007046395,15.0,113.0
86,duolingo_p_2,14,ciepły start,cost_per_node,36,0.48717834264389875,0.10089957106508897,0.35,0.6975308641975309
87,duolingo_p_2,14,zimny start,time_s,32,0.09011614784412814,0.27525671520937606,0.0003509570087771863,1.3900294690101873
88,duolingo_p_2,14,zimny start,total_cost,32,53.96875,32.945198264840926,15.0,143.0
89,duolingo_p_2,14,zimny start,cost_per_node,32,0.5888909778665361,0.15867963334913116,0.3571428571428571,0.9404761904761904
90,duolingo_p_2,15,ciepły start,time_s,36,1.6956844488878333,1.8415544760972187,0.17613897199044004,8.194215386989526
91,duolingo_p_2,15,ciepły start,total_cost,36,47.083333333333336,27.74102171359746,15.0,113.0
92,duolingo_p_2,15,ciepły start,cost_per_node,36,0.48880980822521575,0.10171390242781972,0.35,0.6975308641975309
93,duolingo_p_2,15,zimny start,time_s,32,0.11091255065639416,0.3157100175551407,0.0003565330116543919,1.367790074000368
94,duolingo_p_2,15,zimny start,total_cost,32,55.0,33.42685804423858,15.0,149.0
95,duolingo_p_2,15,zimny start,cost_per_node,32,0.5984494749288176,0.16848861126301443,0.3571428571428571,0.9411764705882352
96,duolingo_p_4,0,ciepły start,time_s,36,1.6770076794160156,2.157465302870732,0.20562816699384712,11.583512543002144
97,duolingo_p_4,0,ciepły start,total_cost,36,74.75,41.35862321554858,28.0,144.0
98,duolingo_p_4,0,ciepły start,cost_per_node,36,0.7989583333333333,0.07095490267970012,0.7,0.9125
99,duolingo_p_4,0,zimny start,time_s,32,0.14664553477996378,0.5010358026079864,0.0003887860075337812,2.535913935993449
100,duolingo_p_4,0,zimny start,total_cost,32,83.46875,49.87531833514708,28.0,214.0
101,duolingo_p_4,0,zimny start,cost_per_node,32,0.9185546875,0.2058156740165018,0.675,1.425
102,duolingo_p_4,1,ciepły start,time_s,36,1.7360259066113537,2.2568608901269553,0.20038948200817688,11.281148844005656
103,duolingo_p_4,1,ciepły start,total_cost,36,75.44444444444444,41.500047810261236,28.0,145.0
104,duolingo_p_4,1,ciepły start,cost_per_node,36,0.7964393722612174,0.07243170784063487,0.6829268292682927,0.9135802469135802
105,duolingo_p_4,1,zimny start,time_s,31,0.08186843832382076,0.30070217948670647,0.0003776649973588064,1.6241839610011084
106,duolingo_p_4,1,zimny start,total_cost,31,86.35483870967742,51.290381416075,29.0,218.0
107,duolingo_p_4,1,zimny start,cost_per_node,31,0.9365968650225028,0.2120004502041661,0.7073170731707317,1.4390243902439024
108,duolingo_p_4,2,ciepły start,time_s,36,1.7502418615824555,2.3377609772205177,0.1653923539997777,11.932366527995327
109,duolingo_p_4,2,ciepły start,total_cost,36,75.30555555555556,41.56565852063417,28.0,145.0
110,duolingo_p_4,2,ciepły start,cost_per_node,36,0.793891383626665,0.07222818858189316,0.6829268292682927,0.9135802469135802
111,duolingo_p_4,2,zimny start,time_s,31,0.06153587090281484,0.22057094650448594,0.0004129260050831362,1.1722435939882416
112,duolingo_p_4,2,zimny start,total_cost,31,88.16129032258064,54.48553127463813,28.0,223.0
113,duolingo_p_4,2,zimny start,cost_per_node,31,0.9505657609170761,0.23942429586381742,0.6829268292682927,1.4390243902439024
114,duolingo_p_4,3,ciepły start,time_s,36,1.7719656250556,2.3207237985226077,0.1862470519990893,11.989285907999149
115,duolingo_p_4,3,ciepły start,total_cost,36,74.91666666666667,42.23970711478546,28.0,146.0
116,duolingo_p_4,3,ciepły start,cost_per_node,36,0.7917002679583195,0.06932723299108257,0.7,0.9135802469135802
117,duolingo_p_4,3,zimny start,time_s,31,0.05687600087267422,0.17790015728122613,0.0004277550033293664,0.8301573019998614
118,duolingo_p_4,3,zimny start,total_cost,31,84.35483870967742,50.12886619310726,29.0,206.0
119,duolingo_p_4,3,zimny start,cost_per_node,31,0.9166939070573945,0.18124338464953632,0.725,1.3
120,duolingo_p_4,4,ciepły start,time_s,36,1.7289101044443669,2.378387342557753,0.19607496898970567,12.43485834200692
121,duolingo_p_4,4,ciepły start,total_cost,36,75.19444444444444,41.4982405440757,29.0,145.0
122,duolingo_p_4,4,ciepły start,cost_per_node,36,0.7943755424897504,0.06854176348517405,0.6981132075471698,0.9146341463414634
123,duolingo_p_4,4,zimny start,time_s,31,0.06418661832257415,0.23055754385586968,0.0004310529911890626,1.220205210003769
124,duolingo_p_4,4,zimny start,total_cost,31,85.7741935483871,51.05925295015544,29.0,209.0
125,duolingo_p_4,4,zimny start,cost_per_node,31,0.9262681628127132,0.2015323645937173,0.7073170731707317,1.3144654088050314
126,duolingo_p_4,5,ciepły start,time_s,36,1.8545379243332718,2.3614240129237247,0.19201328500639647,12.448881566000637
127,duolingo_p_4,5,ciepły start,total_cost,36,75.25,41.379342672401165,29.0,145.0
128,duolingo_p_4,5,ciepły start,cost_per_node,36,0.7954802265236721,0.06823352827423756,0.6981132075471698,0.9146341463414634
129,duolingo_p_4,5,zimny start,time_s,31,0.0591921223550021,0.18759905575066974,0.0003695350023917854,0.9213083670038033
130,duolingo_p_4,5,zimny start,total_cost,31,84.25806451612904,48.66687288216731,29.0,202.0
131,duolingo_p_4,5,zimny start,cost_per_node,31,0.9144105558185494,0.18860026845456512,0.7073170731707317,1.3170731707317074
132,duolingo_p_4,6,ciepły start,time_s,36,1.7298609455837222,2.2749369685243948,0.11783975099388044,11.909563662004077
133,duolingo_p_4,6,ciepły start,total_cost,36,75.19444444444444,41.27456459539801,29.0,145.0
134,duolingo_p_4,6,ciepły start,cost_per_node,36,0.7951159857510525,0.0682296808572731,0.6855345911949685,0.9146341463414634
135,duolingo_p_4,6,zimny start,time_s,31,0.06776465761152306,0.21762369382755647,0.0003152720018988475,1.0430282540037297
136,duolingo_p_4,6,zimny start,total_cost,31,84.58064516129032,48.69481436699968,29.0,200.0
137,duolingo_p_4,6,zimny start,cost_per_node,31,0.9222841494662328,0.19960975277525805,0.7073170731707317,1.3658536585365857
138,duolingo_p_4,7,ciepły start,time_s,36,1.816614996668957,2.39206721242931,0.1847512170061236,12.23371003899956
139,duolingo_p_4,7,ciepły start,total_cost,36,75.02777777777777,41.19465021515787,29.0,145.0
140,duolingo_p_4,7,ciepły start,cost_per_node,36,0.7935714344331889,0.06868843709799743,0.6855345911949685,0.9146341463414634
141,duolingo_p_4,7,zimny start,time_s,31,0.07176489690262373,0.2499271039349573,0.0004204739962005988,1.2821105320035713
142,duolingo_p_4,7,zimny start,total_cost,31,85.58064516129032,50.730512970366846,29.0,205.0
143,duolingo_p_4,7,zimny start,cost_per_node,31,0.9265963309528275,0.20482753812556778,0.7073170731707317,1.4146341463414631
144,duolingo_p_4,8,ciepły start,time_s,36,1.8877392345574562,2.4126899998309677,0.2426911090005888,12.182914783013985
145,duolingo_p_4,8,ciepły start,total_cost,36,74.97222222222223,41.162733569584944,29.0,145.0
146,duolingo_p_4,8,ciepły start,cost_per_node,36,0.7930579780407634,0.06872514058247048,0.6855345911949685,0.9146341463414634
147,duolingo_p_4,8,zimny start,time_s,31,0.07182274903208317,0.24450883066617388,0.0004049720009788871,1.2302759130107006
148,duolingo_p_4,8,zimny start,total_cost,31,86.12903225806451,52.64075856563611,29.0,214.0
149,duolingo_p_4,8,zimny start,cost_per_node,31,0.9306893204185982,0.2142520140350082,0.7073170731707317,1.4390243902439024
150,duolingo_p_4,9,ciepły start,time_s,36,1.7860267279720574,2.2366481333015953,0.1919165069994051,10.931385100993792
151,duolingo_p_4,9,ciepły start,total_cost,36,74.72222222222223,40.972890766673736,29.0,145.0
152,duolingo_p_4,9,ciepły start,cost_per_node,36,0.7887822959270738,0.07041655708067296,0.6855345911949685,0.9146341463414634
153,duolingo_p_4,9,zimny start,time_s,31,0.06534808880561256,0.22267810050028256,0.0003845530009130016,1.1447825229988666
154,duolingo_p_4,9,zimny start,total_cost,31,86.41935483870968,50.92136041227256,29.0,212.0
155,duolingo_p_4,9,zimny start,cost_per_node,31,0.9397913194276147,0.23155395139360652,0.7073170731707317,1.4146341463414631
156,duolingo_p_4,10,ciepły start,time_s,36,1.815055165082918,2.4073066204391265,0.18078485700243613,12.509995565997087
157,duolingo_p_4,10,ciepły start,total_cost,36,75.13888888888889,40.63788013156323,29.0,145.0
158,duolingo_p_4,10,ciepły start,cost_per_node,36,0.7900706471639999,0.07064336347274079,0.6855345911949685,0.9156626506024096
159,duolingo_p_4,10,zimny start,time_s,31,0.04019797883830183,0.11801042900063008,0.0003761859989026561,0.5723799919942394
160,duolingo_p_4,10,zimny start,total_cost,31,85.35483870967742,49.702815739886596,31.0,200.0
161,duolingo_p_4,10,zimny start,cost_per_node,31,0.9194301961792212,0.19485094549494994,0.7380952380952381,1.380952380952381
162,duolingo_p_4,11,ciepły start,time_s,36,1.8470629536115868,2.4249062690381074,0.1859642360068392,13.32529249099025
163,duolingo_p_4,11,ciepły start,total_cost,36,75.52777777777777,41.49112546151878,28.0,148.0
164,duolingo_p_4,11,ciepły start,cost_per_node,36,0.7890207368374161,0.07166850868011901,0.6829268292682927,0.9166666666666666
165,duolingo_p_4,11,zimny start,time_s,31,0.04686271615989221,0.15146575574654175,0.0004018329927930608,0.7348347660008585
166,duolingo_p_4,11,zimny start,total_cost,31,86.19354838709677,50.211166988256515,30.0,204.0
167,duolingo_p_4,11,zimny start,cost_per_node,31,0.9248331718479176,0.2104018768716885,0.7317073170731707,1.3953488372093024
168,duolingo_p_4,12,ciepły start,time_s,36,1.846249675473195,2.308964237710912,0.18418806898989715,12.546348778007086
169,duolingo_p_4,12,ciepły start,total_cost,36,75.61111111111111,41.41999363853009,28.0,148.0
170,duolingo_p_4,12,ciepły start,cost_per_node,36,0.7901887061089315,0.0712587604764613,0.6829268292682927,0.9166666666666666
171,duolingo_p_4,12,zimny start,time_s,31,0.04163536025847744,0.13198393802035918,0.0003299310046713799,0.6149065189965768
172,duolingo_p_4,12,zimny start,total_cost,31,86.35483870967742,51.523165267089176,30.0,224.0
173,duolingo_p_4,12,zimny start,cost_per_node,31,0.9217367561953664,0.20608053809458235,0.7317073170731707,1.382716049382716
174,duolingo_p_4,13,ciepły start,time_s,36,1.7338793269995625,2.1885809960836498,0.19644222300848924,10.629184631994576
175,duolingo_p_4,13,ciepły start,total_cost,36,75.91666666666667,41.14530002668244,29.0,148.0
176,duolingo_p_4,13,ciepły start,cost_per_node,36,0.7914955206687583,0.07049776098729467,0.6875,0.9166666666666666
177,duolingo_p_4,13,zimny start,time_s,31,0.04279765451698744,0.12585280289682346,0.0003381760034244507,0.5374370149947936
178,duolingo_p_4,13,zimny start,total_cost,31,87.25806451612904,51.28610451310406,31.0,218.0
179,duolingo_p_4,13,zimny start,cost_per_node,31,0.935191259775695,0.22318890347236353,0.7375,1.4047619047619049
180,duolingo_p_4,14,ciepły start,time_s,36,1.7483522860841023,2.1927743162992988,0.12536683600046672,11.557909192008085
181,duolingo_p_4,14,ciepły start,total_cost,36,75.91666666666667,41.05632020251485,29.0,148.0
182,duolingo_p_4,14,ciepły start,cost_per_node,36,0.79231288115593,0.06963139065812217,0.6875,0.9166666666666666
183,duolingo_p_4,14,zimny start,time_s,31,0.040875879967408706,0.11951923242384782,0.0003068670048378408,0.4853746169974329
184,duolingo_p_4,14,zimny start,total_cost,31,85.93548387096774,50.15571451913262,31.0,213.0
185,duolingo_p_4,14,zimny start,cost_per_node,31,0.9176215945862897,0.20601120121182503,0.7375,1.3953488372093024
186,duolingo_p_4,15,ciepły start,time_s,36,1.7772431592493376,2.2379659312921603,0.18578957999125123,12.13797255299869
187,duolingo_p_4,15,ciepły start,total_cost,36,76.27777777777777,40.80799019177572,29.0,148.0
188,duolingo_p_4,15,ciepły start,cost_per_node,36,0.7937460816185588,0.06958874576336742,0.6875,0.9176470588235294
189,duolingo_p_4,15,zimny start,time_s,31,0.07927149709599514,0.286202027604135,0.0003346489975228905,1.53290073700191
190,duolingo_p_4,15,zimny start,total_cost,31,86.58064516129032,49.144531193577976,31.0,215.0
191,duolingo_p_4,15,zimny start,cost_per_node,31,0.9266323480984187,0.21032608753079957,0.7375,1.3409090909090908
192,duolingo_p_5,0,ciepły start,time_s,36,1.7462091680273362,2.443704572038395,0.1880800619983347,12.578264295007102
193,duolingo_p_5,0,ciepły start,total_cost,36,85.36111111111109,45.97213614339996,33.99999999999999,153.99999999999997
194,duolingo_p_5,0,ciepły start,cost_per_node,36,0.9163194444444444,0.034143793156459795,0.8499999999999998,0.9749999999999998
195,duolingo_p_5,0,zimny start,time_s,33,0.1592417570593005,0.4587419259407287,0.0003316199872642755,1.9889403190027224
196,duolingo_p_5,0,zimny start,total_cost,33,94.39393939393936,58.073735131479275,33.99999999999999,248.99999999999994
197,duolingo_p_5,0,zimny start,cost_per_node,33,1.0532196969696965,0.24925730115290562,0.8374999999999998,1.6749999999999996
198,duolingo_p_5,1,ciepły start,time_s,36,1.6385394536684745,2.2724663444138855,0.12500104898936118,11.457194321003044
199,duolingo_p_5,1,ciepły start,total_cost,36,86.24999999999997,46.044310956171024,34.99999999999999,154.99999999999997
200,duolingo_p_5,1,ciepły start,cost_per_node,36,0.9154692756574063,0.03306132107767453,0.8536585365853656,0.9753086419753084
201,duolingo_p_5,1,zimny start,time_s,33,0.13640611018204116,0.38913639033276637,0.0004315709957154467,1.7579470829950878
